1
exp/gaea_Peru_recoverjobs.json;643
ARGS
exp/gaea_Peru_recoverjobs.json
using the following metadata file:
exp/gaea_Peru_recoverjobs.json
number of jobs submitted:
643
numjob = 92, jobid = 114, nphotons = 100, cosz = -0.55, simulation time = 0.9920071800549825 minutes
numjob = 259, jobid = 374, nphotons = 100, cosz = -0.25, simulation time = 0.991924528280894 minutes
numjob = 491, jobid = 748, nphotons = 100, cosz = -0.4, simulation time = 0.9917397419611613 minutes
numjob = 379, jobid = 588, nphotons = 100, cosz = -0.25, simulation time = 0.9919396956761678 minutes
numjob = 318, jobid = 467, nphotons = 100, cosz = -0.4, simulation time = 0.9922499457995096 minutes
numjob = 200, jobid = 263, nphotons = 100, cosz = -0.55, simulation time = 0.9919909636179606 minutes
numjob = 198, jobid = 261, nphotons = 100, cosz = -0.55, simulation time = 0.9919545412063598 minutes
numjob = 281, jobid = 396, nphotons = 100, cosz = -0.55, simulation time = 0.9920668760935466 minutes
numjob = 247, jobid = 327, nphotons = 100, cosz = -0.55, simulation time = 0.9921838243802389 minutes
numjob = 378, jobid = 566, nphotons = 100, cosz = -0.85, simulation time = 0.9920199513435364 minutes
numjob = 472, jobid = 705, nphotons = 100, cosz = -0.7, simulation time = 0.9920307517051696 minutes
numjob = 25, jobid = 25, nphotons = 100, cosz = -0.4, simulation time = 0.9923440933227539 minutes
numjob = 304, jobid = 453, nphotons = 100, cosz = -0.25, simulation time = 0.9923400521278382 minutes
numjob = 124, jobid = 168, nphotons = 100, cosz = -0.4, simulation time = 0.9923272013664246 minutes
numjob = 480, jobid = 737, nphotons = 100, cosz = -0.25, simulation time = 0.9922444979349773 minutes
numjob = 585, jobid = 892, nphotons = 100, cosz = -0.4, simulation time = 0.9924030979474385 minutes
numjob = 144, jobid = 188, nphotons = 100, cosz = -0.55, simulation time = 0.9921471834182739 minutes
numjob = 429, jobid = 662, nphotons = 100, cosz = -0.25, simulation time = 0.992447570959727 minutes
numjob = 500, jobid = 757, nphotons = 100, cosz = -0.55, simulation time = 0.9922976652781169 minutes
numjob = 49, jobid = 53, nphotons = 100, cosz = -0.7, simulation time = 0.9924546122550965 minutes
numjob = 596, jobid = 903, nphotons = 100, cosz = -0.55, simulation time = 0.9923003713289896 minutes
numjob = 392, jobid = 601, nphotons = 100, cosz = -0.4, simulation time = 0.9924309293429057 minutes
numjob = 118, jobid = 162, nphotons = 100, cosz = -0.25, simulation time = 0.9927170475323995 minutes
numjob = 487, jobid = 744, nphotons = 100, cosz = -0.4, simulation time = 0.9922651569048564 minutes
numjob = 355, jobid = 537, nphotons = 100, cosz = -0.4, simulation time = 0.9924638231595357 minutes
numjob = 604, jobid = 911, nphotons = 100, cosz = -0.55, simulation time = 0.9924134413401285 minutes
numjob = 602, jobid = 909, nphotons = 100, cosz = -0.55, simulation time = 0.9924288034439087 minutes
numjob = 264, jobid = 379, nphotons = 100, cosz = -0.25, simulation time = 0.9920475363731385 minutes
numjob = 82, jobid = 104, nphotons = 100, cosz = -0.4, simulation time = 0.9927089850107829 minutes
numjob = 382, jobid = 591, nphotons = 100, cosz = -0.25, simulation time = 0.9925747235616048 minutes
numjob = 556, jobid = 837, nphotons = 100, cosz = -0.55, simulation time = 0.992700990041097 minutes
numjob = 394, jobid = 603, nphotons = 100, cosz = -0.4, simulation time = 0.9917585333188375 minutes
numjob = 332, jobid = 481, nphotons = 100, cosz = -0.7, simulation time = 0.9926495353380839 minutes
numjob = 266, jobid = 381, nphotons = 100, cosz = -0.25, simulation time = 0.9919580936431884 minutes
numjob = 525, jobid = 806, nphotons = 100, cosz = -0.25, simulation time = 0.9928919792175293 minutes
numjob = 209, jobid = 289, nphotons = 100, cosz = -0.1, simulation time = 0.9928358793258667 minutes
numjob = 368, jobid = 550, nphotons = 100, cosz = -0.55, simulation time = 0.992917263507843 minutes
numjob = 385, jobid = 594, nphotons = 100, cosz = -0.25, simulation time = 0.9927715023358663 minutes
numjob = 629, jobid = 969, nphotons = 100, cosz = -0.4, simulation time = 0.9927585164705912 minutes
numjob = 107, jobid = 151, nphotons = 100, cosz = -0.1, simulation time = 0.9930592099825541 minutes
numjob = 627, jobid = 967, nphotons = 100, cosz = -0.4, simulation time = 0.9927660783131917 minutes
numjob = 120, jobid = 164, nphotons = 100, cosz = -0.25, simulation time = 0.992647898197174 minutes
numjob = 265, jobid = 380, nphotons = 100, cosz = -0.25, simulation time = 0.9929815530776978 minutes
numjob = 254, jobid = 334, nphotons = 100, cosz = -0.55, simulation time = 0.9924292922019958 minutes
numjob = 574, jobid = 881, nphotons = 100, cosz = -0.25, simulation time = 0.993216339747111 minutes
numjob = 153, jobid = 216, nphotons = 100, cosz = -0.1, simulation time = 0.9929885705312093 minutes
numjob = 566, jobid = 851, nphotons = 100, cosz = -0.7, simulation time = 0.993295447031657 minutes
numjob = 339, jobid = 521, nphotons = 100, cosz = -0.25, simulation time = 0.9932674527168274 minutes
numjob = 252, jobid = 332, nphotons = 100, cosz = -0.55, simulation time = 0.9931939045588175 minutes
numjob = 126, jobid = 170, nphotons = 100, cosz = -0.4, simulation time = 0.9932949225107829 minutes
numjob = 28, jobid = 28, nphotons = 100, cosz = -0.4, simulation time = 0.9933603405952454 minutes
numjob = 131, jobid = 175, nphotons = 100, cosz = -0.4, simulation time = 0.9934757590293884 minutes
numjob = 359, jobid = 541, nphotons = 100, cosz = -0.55, simulation time = 0.9934539397557577 minutes
numjob = 314, jobid = 463, nphotons = 100, cosz = -0.4, simulation time = 0.9934937079747518 minutes
numjob = 302, jobid = 451, nphotons = 100, cosz = -0.25, simulation time = 0.9934812068939209 minutes
numjob = 571, jobid = 878, nphotons = 100, cosz = -0.25, simulation time = 0.993551230430603 minutes
numjob = 625, jobid = 965, nphotons = 100, cosz = -0.4, simulation time = 0.9933249990145365 minutes
numjob = 122, jobid = 166, nphotons = 100, cosz = -0.25, simulation time = 0.992945651213328 minutes
numjob = 486, jobid = 743, nphotons = 100, cosz = -0.25, simulation time = 0.9936853408813476 minutes
numjob = 72, jobid = 94, nphotons = 100, cosz = -0.25, simulation time = 0.9938605825106303 minutes
numjob = 465, jobid = 698, nphotons = 100, cosz = -0.7, simulation time = 0.9934327483177186 minutes
numjob = 485, jobid = 742, nphotons = 100, cosz = -0.25, simulation time = 0.993439507484436 minutes
numjob = 445, jobid = 678, nphotons = 100, cosz = -0.4, simulation time = 0.9935833930969238 minutes
numjob = 119, jobid = 163, nphotons = 100, cosz = -0.25, simulation time = 0.9938317894935608 minutes
numjob = 206, jobid = 272, nphotons = 100, cosz = -0.7, simulation time = 0.9937551816304525 minutes
numjob = 294, jobid = 415, nphotons = 100, cosz = -0.7, simulation time = 0.9939412593841552 minutes
numjob = 484, jobid = 741, nphotons = 100, cosz = -0.25, simulation time = 0.9937782287597656 minutes
numjob = 249, jobid = 329, nphotons = 100, cosz = -0.55, simulation time = 0.9939312140146891 minutes
numjob = 316, jobid = 465, nphotons = 100, cosz = -0.4, simulation time = 0.9942370613416036 minutes
numjob = 175, jobid = 238, nphotons = 100, cosz = -0.25, simulation time = 0.9939961075782776 minutes
numjob = 179, jobid = 242, nphotons = 100, cosz = -0.4, simulation time = 0.9932060996691386 minutes
numjob = 308, jobid = 457, nphotons = 100, cosz = -0.4, simulation time = 0.993544586499532 minutes
numjob = 348, jobid = 530, nphotons = 100, cosz = -0.4, simulation time = 0.9940525650978088 minutes
numjob = 193, jobid = 256, nphotons = 100, cosz = -0.55, simulation time = 0.9943692088127136 minutes
numjob = 108, jobid = 152, nphotons = 100, cosz = -0.1, simulation time = 0.9944426973660787 minutes
numjob = 506, jobid = 763, nphotons = 100, cosz = -0.55, simulation time = 0.9942191441853842 minutes
numjob = 70, jobid = 92, nphotons = 100, cosz = -0.25, simulation time = 0.9943161646525065 minutes
numjob = 467, jobid = 700, nphotons = 100, cosz = -0.7, simulation time = 0.9942014495531718 minutes
numjob = 613, jobid = 948, nphotons = 100, cosz = -0.25, simulation time = 0.9945036848386128 minutes
numjob = 462, jobid = 695, nphotons = 100, cosz = -0.55, simulation time = 0.9943170587221781 minutes
numjob = 270, jobid = 385, nphotons = 100, cosz = -0.4, simulation time = 0.9947013696034749 minutes
numjob = 100, jobid = 144, nphotons = 100, cosz = -0.1, simulation time = 0.994666322072347 minutes
numjob = 54, jobid = 76, nphotons = 100, cosz = -0.1, simulation time = 0.9947460254033407 minutes
numjob = 41, jobid = 41, nphotons = 100, cosz = -0.55, simulation time = 0.9947948257128397 minutes
numjob = 186, jobid = 249, nphotons = 100, cosz = -0.4, simulation time = 0.994743549823761 minutes
numjob = 21, jobid = 21, nphotons = 100, cosz = -0.25, simulation time = 0.9948919137318929 minutes
numjob = 317, jobid = 466, nphotons = 100, cosz = -0.4, simulation time = 0.9950959324836731 minutes
numjob = 432, jobid = 665, nphotons = 100, cosz = -0.25, simulation time = 0.994766370455424 minutes
numjob = 220, jobid = 300, nphotons = 100, cosz = -0.25, simulation time = 0.9950194954872131 minutes
numjob = 457, jobid = 690, nphotons = 100, cosz = -0.55, simulation time = 0.9947260220845541 minutes
numjob = 311, jobid = 460, nphotons = 100, cosz = -0.4, simulation time = 0.9951039751370748 minutes
numjob = 166, jobid = 229, nphotons = 100, cosz = -0.25, simulation time = 0.9947890718777974 minutes
numjob = 447, jobid = 680, nphotons = 100, cosz = -0.4, simulation time = 0.9948986649513245 minutes
numjob = 533, jobid = 814, nphotons = 100, cosz = -0.25, simulation time = 0.9951302766799927 minutes
numjob = 128, jobid = 172, nphotons = 100, cosz = -0.4, simulation time = 0.9950994253158569 minutes
numjob = 226, jobid = 306, nphotons = 100, cosz = -0.25, simulation time = 0.9953454216321309 minutes
numjob = 361, jobid = 543, nphotons = 100, cosz = -0.55, simulation time = 0.9952748894691468 minutes
numjob = 67, jobid = 89, nphotons = 100, cosz = -0.25, simulation time = 0.9957351684570312 minutes
numjob = 78, jobid = 100, nphotons = 100, cosz = -0.4, simulation time = 0.9955487291018168 minutes
numjob = 584, jobid = 891, nphotons = 100, cosz = -0.4, simulation time = 0.9954395016034444 minutes
numjob = 330, jobid = 479, nphotons = 100, cosz = -0.55, simulation time = 0.9955723285675049 minutes
numjob = 45, jobid = 45, nphotons = 100, cosz = -0.55, simulation time = 0.9956088344256083 minutes
numjob = 475, jobid = 732, nphotons = 100, cosz = -0.25, simulation time = 0.9954858660697937 minutes
numjob = 495, jobid = 752, nphotons = 100, cosz = -0.4, simulation time = 0.9955424110094706 minutes
numjob = 340, jobid = 522, nphotons = 100, cosz = -0.25, simulation time = 0.9956772009531657 minutes
numjob = 219, jobid = 299, nphotons = 100, cosz = -0.1, simulation time = 0.995853062470754 minutes
numjob = 135, jobid = 179, nphotons = 100, cosz = -0.4, simulation time = 0.9958128412564595 minutes
numjob = 260, jobid = 375, nphotons = 100, cosz = -0.25, simulation time = 0.9960157791773478 minutes
numjob = 59, jobid = 81, nphotons = 100, cosz = -0.1, simulation time = 0.9958229025204977 minutes
numjob = 562, jobid = 844, nphotons = 100, cosz = -0.7, simulation time = 0.9956362088521321 minutes
numjob = 277, jobid = 392, nphotons = 100, cosz = -0.4, simulation time = 0.9960181474685669 minutes
numjob = 158, jobid = 221, nphotons = 100, cosz = -0.1, simulation time = 0.9957176129023234 minutes
numjob = 640, jobid = 994, nphotons = 100, cosz = -0.7, simulation time = 0.9958459377288819 minutes
numjob = 104, jobid = 148, nphotons = 100, cosz = -0.1, simulation time = 0.996423065662384 minutes
numjob = 468, jobid = 701, nphotons = 100, cosz = -0.7, simulation time = 0.9962715268135071 minutes
numjob = 341, jobid = 523, nphotons = 100, cosz = -0.25, simulation time = 0.9964887499809265 minutes
numjob = 168, jobid = 231, nphotons = 100, cosz = -0.25, simulation time = 0.9963534752527873 minutes
numjob = 224, jobid = 304, nphotons = 100, cosz = -0.25, simulation time = 0.9966886639595032 minutes
numjob = 268, jobid = 383, nphotons = 100, cosz = -0.25, simulation time = 0.9966967066129049 minutes
numjob = 164, jobid = 227, nphotons = 100, cosz = -0.1, simulation time = 0.9962968150774638 minutes
numjob = 115, jobid = 159, nphotons = 100, cosz = -0.25, simulation time = 0.9968076944351196 minutes
numjob = 353, jobid = 535, nphotons = 100, cosz = -0.4, simulation time = 0.9967422207196553 minutes
numjob = 125, jobid = 169, nphotons = 100, cosz = -0.4, simulation time = 0.996940286954244 minutes
numjob = 160, jobid = 223, nphotons = 100, cosz = -0.1, simulation time = 0.9966774582862854 minutes
numjob = 103, jobid = 147, nphotons = 100, cosz = -0.1, simulation time = 0.9961596131324768 minutes
numjob = 109, jobid = 153, nphotons = 100, cosz = -0.1, simulation time = 0.9970251162846883 minutes
numjob = 239, jobid = 319, nphotons = 100, cosz = -0.4, simulation time = 0.996896215279897 minutes
numjob = 211, jobid = 291, nphotons = 100, cosz = -0.1, simulation time = 0.9971239924430847 minutes
numjob = 114, jobid = 158, nphotons = 100, cosz = -0.25, simulation time = 0.9972609003384908 minutes
numjob = 117, jobid = 161, nphotons = 100, cosz = -0.25, simulation time = 0.9975483775138855 minutes
numjob = 69, jobid = 91, nphotons = 100, cosz = -0.25, simulation time = 0.9974138100941976 minutes
numjob = 34, jobid = 34, nphotons = 100, cosz = -0.4, simulation time = 0.9973095536231995 minutes
numjob = 213, jobid = 293, nphotons = 100, cosz = -0.1, simulation time = 0.9974399129549663 minutes
numjob = 478, jobid = 735, nphotons = 100, cosz = -0.25, simulation time = 0.9975489934285482 minutes
numjob = 14, jobid = 14, nphotons = 100, cosz = -0.25, simulation time = 0.9974147717158 minutes
numjob = 428, jobid = 661, nphotons = 100, cosz = -0.25, simulation time = 0.9973876158396403 minutes
numjob = 102, jobid = 146, nphotons = 100, cosz = -0.1, simulation time = 0.9976739327112834 minutes
numjob = 257, jobid = 372, nphotons = 100, cosz = -0.25, simulation time = 0.9977712750434875 minutes
numjob = 11, jobid = 11, nphotons = 100, cosz = -0.1, simulation time = 0.9967799186706543 minutes
numjob = 282, jobid = 397, nphotons = 100, cosz = -0.55, simulation time = 0.997738262017568 minutes
numjob = 23, jobid = 23, nphotons = 100, cosz = -0.25, simulation time = 0.9978819410006206 minutes
numjob = 501, jobid = 758, nphotons = 100, cosz = -0.55, simulation time = 0.9975817799568176 minutes
numjob = 86, jobid = 108, nphotons = 100, cosz = -0.55, simulation time = 0.9978339950243632 minutes
numjob = 503, jobid = 760, nphotons = 100, cosz = -0.55, simulation time = 0.9976437091827393 minutes
numjob = 12, jobid = 12, nphotons = 100, cosz = -0.25, simulation time = 0.997975222269694 minutes
numjob = 101, jobid = 145, nphotons = 100, cosz = -0.1, simulation time = 0.9982910752296448 minutes
numjob = 110, jobid = 154, nphotons = 100, cosz = -0.1, simulation time = 0.9984111309051513 minutes
numjob = 278, jobid = 393, nphotons = 100, cosz = -0.4, simulation time = 0.9981033484141032 minutes
numjob = 196, jobid = 259, nphotons = 100, cosz = -0.55, simulation time = 0.9985280434290568 minutes
numjob = 194, jobid = 257, nphotons = 100, cosz = -0.55, simulation time = 0.9984752933184305 minutes
numjob = 58, jobid = 80, nphotons = 100, cosz = -0.1, simulation time = 0.99864262342453 minutes
numjob = 18, jobid = 18, nphotons = 100, cosz = -0.25, simulation time = 0.9981255968411763 minutes
numjob = 607, jobid = 914, nphotons = 100, cosz = -0.7, simulation time = 0.9985968828201294 minutes
numjob = 279, jobid = 394, nphotons = 100, cosz = -0.4, simulation time = 0.9989996671676635 minutes
numjob = 535, jobid = 816, nphotons = 100, cosz = -0.4, simulation time = 0.9988438407580058 minutes
numjob = 161, jobid = 224, nphotons = 100, cosz = -0.1, simulation time = 0.9989833076794942 minutes
numjob = 524, jobid = 805, nphotons = 100, cosz = -0.25, simulation time = 0.9993190368016561 minutes
numjob = 626, jobid = 966, nphotons = 100, cosz = -0.4, simulation time = 0.999173355102539 minutes
numjob = 642, jobid = 1049, nphotons = 100, cosz = -0.55, simulation time = 0.9992841204007467 minutes
numjob = 2, jobid = 2, nphotons = 100, cosz = -0.1, simulation time = 0.999606720606486 minutes
numjob = 269, jobid = 384, nphotons = 100, cosz = -0.4, simulation time = 0.9993621269861858 minutes
numjob = 393, jobid = 602, nphotons = 100, cosz = -0.4, simulation time = 0.9993885397911072 minutes
numjob = 505, jobid = 762, nphotons = 100, cosz = -0.55, simulation time = 0.9996132016181946 minutes
numjob = 138, jobid = 182, nphotons = 100, cosz = -0.55, simulation time = 0.9988808830579122 minutes
numjob = 384, jobid = 593, nphotons = 100, cosz = -0.25, simulation time = 1.0001383980115255 minutes
numjob = 581, jobid = 888, nphotons = 100, cosz = -0.4, simulation time = 0.9998436331748962 minutes
numjob = 56, jobid = 78, nphotons = 100, cosz = -0.1, simulation time = 1.0002636671066285 minutes
numjob = 143, jobid = 187, nphotons = 100, cosz = -0.55, simulation time = 1.0000853896141053 minutes
numjob = 234, jobid = 314, nphotons = 100, cosz = -0.4, simulation time = 1.0001805146535239 minutes
numjob = 578, jobid = 885, nphotons = 100, cosz = -0.25, simulation time = 1.0002291917800903 minutes
numjob = 189, jobid = 252, nphotons = 100, cosz = -0.55, simulation time = 1.000296127796173 minutes
numjob = 94, jobid = 116, nphotons = 100, cosz = -0.55, simulation time = 1.000305946667989 minutes
numjob = 354, jobid = 536, nphotons = 100, cosz = -0.4, simulation time = 1.000408168633779 minutes
numjob = 494, jobid = 751, nphotons = 100, cosz = -0.4, simulation time = 1.0003891587257385 minutes
numjob = 477, jobid = 734, nphotons = 100, cosz = -0.25, simulation time = 1.0000921169916788 minutes
numjob = 106, jobid = 150, nphotons = 100, cosz = -0.1, simulation time = 1.000585182507833 minutes
numjob = 208, jobid = 288, nphotons = 100, cosz = -0.1, simulation time = 1.0003512422243754 minutes
numjob = 422, jobid = 631, nphotons = 100, cosz = -0.7, simulation time = 1.0007042010625204 minutes
numjob = 399, jobid = 608, nphotons = 100, cosz = -0.4, simulation time = 1.000786590576172 minutes
numjob = 66, jobid = 88, nphotons = 100, cosz = -0.25, simulation time = 1.000867489973704 minutes
numjob = 238, jobid = 318, nphotons = 100, cosz = -0.4, simulation time = 1.0008788347244262 minutes
numjob = 156, jobid = 219, nphotons = 100, cosz = -0.1, simulation time = 1.0008021712303161 minutes
numjob = 52, jobid = 74, nphotons = 100, cosz = -0.1, simulation time = 1.001264456907908 minutes
numjob = 555, jobid = 836, nphotons = 100, cosz = -0.55, simulation time = 1.0009740352630616 minutes
numjob = 176, jobid = 239, nphotons = 100, cosz = -0.25, simulation time = 1.0010229349136353 minutes
numjob = 313, jobid = 462, nphotons = 100, cosz = -0.4, simulation time = 1.0012128949165344 minutes
numjob = 163, jobid = 226, nphotons = 100, cosz = -0.1, simulation time = 1.0014284292856852 minutes
numjob = 167, jobid = 230, nphotons = 100, cosz = -0.25, simulation time = 1.0014571030934651 minutes
numjob = 324, jobid = 473, nphotons = 100, cosz = -0.55, simulation time = 1.0015923579533894 minutes
numjob = 87, jobid = 109, nphotons = 100, cosz = -0.55, simulation time = 1.0005593299865723 minutes
numjob = 60, jobid = 82, nphotons = 100, cosz = -0.1, simulation time = 1.001958958307902 minutes
numjob = 569, jobid = 876, nphotons = 100, cosz = -0.25, simulation time = 1.0017976363499959 minutes
numjob = 202, jobid = 265, nphotons = 100, cosz = -0.7, simulation time = 1.0020169933636984 minutes
numjob = 312, jobid = 461, nphotons = 100, cosz = -0.4, simulation time = 1.002086301644643 minutes
numjob = 425, jobid = 634, nphotons = 100, cosz = -0.7, simulation time = 1.0021893819173178 minutes
numjob = 360, jobid = 542, nphotons = 100, cosz = -0.55, simulation time = 1.002295466264089 minutes
numjob = 83, jobid = 105, nphotons = 100, cosz = -0.4, simulation time = 1.0023997982343038 minutes
numjob = 319, jobid = 468, nphotons = 100, cosz = -0.55, simulation time = 1.0022244811058045 minutes
numjob = 173, jobid = 236, nphotons = 100, cosz = -0.25, simulation time = 1.0023764689763388 minutes
numjob = 157, jobid = 220, nphotons = 100, cosz = -0.1, simulation time = 1.0025896668434142 minutes
numjob = 154, jobid = 217, nphotons = 100, cosz = -0.1, simulation time = 1.0023613214492797 minutes
numjob = 611, jobid = 923, nphotons = 100, cosz = -0.7, simulation time = 1.0025973240534465 minutes
numjob = 441, jobid = 674, nphotons = 100, cosz = -0.4, simulation time = 1.0025890270868938 minutes
numjob = 463, jobid = 696, nphotons = 100, cosz = -0.7, simulation time = 1.0025774359703064 minutes
numjob = 383, jobid = 592, nphotons = 100, cosz = -0.25, simulation time = 1.002633817990621 minutes
numjob = 560, jobid = 842, nphotons = 100, cosz = -0.7, simulation time = 1.002772569656372 minutes
numjob = 376, jobid = 560, nphotons = 100, cosz = -0.7, simulation time = 1.0026507019996642 minutes
numjob = 61, jobid = 83, nphotons = 100, cosz = -0.1, simulation time = 1.0030890623728435 minutes
numjob = 292, jobid = 407, nphotons = 100, cosz = -0.55, simulation time = 1.0025733629862468 minutes
numjob = 443, jobid = 676, nphotons = 100, cosz = -0.4, simulation time = 1.0027882297833761 minutes
numjob = 519, jobid = 777, nphotons = 100, cosz = -0.7, simulation time = 1.0029866774876912 minutes
numjob = 357, jobid = 539, nphotons = 100, cosz = -0.4, simulation time = 1.0030170321464538 minutes
numjob = 263, jobid = 378, nphotons = 100, cosz = -0.25, simulation time = 1.0033048311869304 minutes
numjob = 504, jobid = 761, nphotons = 100, cosz = -0.55, simulation time = 1.0032293677330018 minutes
numjob = 388, jobid = 597, nphotons = 100, cosz = -0.25, simulation time = 1.0033416867256164 minutes
numjob = 19, jobid = 19, nphotons = 100, cosz = -0.25, simulation time = 1.0035640517870585 minutes
numjob = 455, jobid = 688, nphotons = 100, cosz = -0.55, simulation time = 1.0034275770187377 minutes
numjob = 286, jobid = 401, nphotons = 100, cosz = -0.55, simulation time = 1.003804659843445 minutes
numjob = 404, jobid = 613, nphotons = 100, cosz = -0.55, simulation time = 1.003922422726949 minutes
numjob = 436, jobid = 669, nphotons = 100, cosz = -0.25, simulation time = 1.0039544820785522 minutes
numjob = 349, jobid = 531, nphotons = 100, cosz = -0.4, simulation time = 1.0041828234990438 minutes
numjob = 207, jobid = 274, nphotons = 100, cosz = -0.7, simulation time = 1.004039740562439 minutes
numjob = 229, jobid = 309, nphotons = 100, cosz = -0.25, simulation time = 1.0041435400644938 minutes
numjob = 3, jobid = 3, nphotons = 100, cosz = -0.1, simulation time = 1.0045812845230102 minutes
numjob = 351, jobid = 533, nphotons = 100, cosz = -0.4, simulation time = 1.0044787089029947 minutes
numjob = 582, jobid = 889, nphotons = 100, cosz = -0.4, simulation time = 1.0047616600990295 minutes
numjob = 188, jobid = 251, nphotons = 100, cosz = -0.4, simulation time = 1.0045633951822917 minutes
numjob = 512, jobid = 769, nphotons = 100, cosz = -0.7, simulation time = 1.004676338036855 minutes
numjob = 641, jobid = 1033, nphotons = 100, cosz = -0.4, simulation time = 1.0045709093411763 minutes
numjob = 285, jobid = 400, nphotons = 100, cosz = -0.55, simulation time = 1.0050238649050394 minutes
numjob = 6, jobid = 6, nphotons = 100, cosz = -0.1, simulation time = 1.005281182130178 minutes
numjob = 523, jobid = 804, nphotons = 100, cosz = -0.25, simulation time = 1.0050331910451253 minutes
numjob = 372, jobid = 555, nphotons = 100, cosz = -0.7, simulation time = 1.0052045067151387 minutes
numjob = 159, jobid = 222, nphotons = 100, cosz = -0.1, simulation time = 1.005250902970632 minutes
numjob = 514, jobid = 771, nphotons = 100, cosz = -0.7, simulation time = 1.005336598555247 minutes
numjob = 39, jobid = 39, nphotons = 100, cosz = -0.55, simulation time = 1.0054185748100282 minutes
numjob = 296, jobid = 445, nphotons = 100, cosz = -0.25, simulation time = 1.005205996831258 minutes
numjob = 499, jobid = 756, nphotons = 100, cosz = -0.55, simulation time = 1.0051945010821024 minutes
numjob = 4, jobid = 4, nphotons = 100, cosz = -0.1, simulation time = 1.0056844234466553 minutes
numjob = 210, jobid = 290, nphotons = 100, cosz = -0.1, simulation time = 1.0057043313980103 minutes
numjob = 439, jobid = 672, nphotons = 100, cosz = -0.4, simulation time = 1.0054168303807576 minutes
numjob = 374, jobid = 557, nphotons = 100, cosz = -0.7, simulation time = 1.0056372960408528 minutes
numjob = 26, jobid = 26, nphotons = 100, cosz = -0.4, simulation time = 1.0059218168258668 minutes
numjob = 377, jobid = 562, nphotons = 100, cosz = -0.7, simulation time = 1.0056587656339009 minutes
numjob = 152, jobid = 202, nphotons = 100, cosz = -0.7, simulation time = 1.0056846737861633 minutes
numjob = 30, jobid = 30, nphotons = 100, cosz = -0.4, simulation time = 1.0058979074160257 minutes
numjob = 97, jobid = 119, nphotons = 100, cosz = -0.55, simulation time = 1.0060157259305318 minutes
numjob = 547, jobid = 828, nphotons = 100, cosz = -0.55, simulation time = 1.006232484181722 minutes
numjob = 272, jobid = 387, nphotons = 100, cosz = -0.4, simulation time = 1.0063738505045572 minutes
numjob = 221, jobid = 301, nphotons = 100, cosz = -0.25, simulation time = 1.0065673867861429 minutes
numjob = 172, jobid = 235, nphotons = 100, cosz = -0.25, simulation time = 1.0064451734224955 minutes
numjob = 335, jobid = 517, nphotons = 100, cosz = -0.25, simulation time = 1.0065916498502097 minutes
numjob = 442, jobid = 675, nphotons = 100, cosz = -0.4, simulation time = 1.006621034940084 minutes
numjob = 375, jobid = 558, nphotons = 100, cosz = -0.7, simulation time = 1.0066941539446512 minutes
numjob = 381, jobid = 590, nphotons = 100, cosz = -0.25, simulation time = 1.0066350857416788 minutes
numjob = 227, jobid = 307, nphotons = 100, cosz = -0.25, simulation time = 1.0069130063056946 minutes
numjob = 123, jobid = 167, nphotons = 100, cosz = -0.25, simulation time = 1.0069599191347758 minutes
numjob = 140, jobid = 184, nphotons = 100, cosz = -0.55, simulation time = 1.0067135691642761 minutes
numjob = 177, jobid = 240, nphotons = 100, cosz = -0.4, simulation time = 1.0068505644798278 minutes
numjob = 243, jobid = 323, nphotons = 100, cosz = -0.4, simulation time = 1.0069337805112204 minutes
numjob = 427, jobid = 660, nphotons = 100, cosz = -0.25, simulation time = 1.0071063121159871 minutes
numjob = 610, jobid = 921, nphotons = 100, cosz = -0.7, simulation time = 1.0071575363477072 minutes
numjob = 255, jobid = 335, nphotons = 100, cosz = -0.55, simulation time = 1.0072429815928141 minutes
numjob = 187, jobid = 250, nphotons = 100, cosz = -0.4, simulation time = 1.0072312513987223 minutes
numjob = 310, jobid = 459, nphotons = 100, cosz = -0.4, simulation time = 1.007108501593272 minutes
numjob = 594, jobid = 901, nphotons = 100, cosz = -0.55, simulation time = 1.0071353514989216 minutes
numjob = 280, jobid = 395, nphotons = 100, cosz = -0.4, simulation time = 1.0072792609532675 minutes
numjob = 600, jobid = 907, nphotons = 100, cosz = -0.55, simulation time = 1.007213819026947 minutes
numjob = 250, jobid = 330, nphotons = 100, cosz = -0.55, simulation time = 1.0072030703226724 minutes
numjob = 290, jobid = 405, nphotons = 100, cosz = -0.55, simulation time = 1.0073279062906901 minutes
numjob = 130, jobid = 174, nphotons = 100, cosz = -0.4, simulation time = 1.0075523416201273 minutes
numjob = 389, jobid = 598, nphotons = 100, cosz = -0.25, simulation time = 1.0076337814331056 minutes
numjob = 147, jobid = 191, nphotons = 100, cosz = -0.55, simulation time = 1.0075133999188741 minutes
numjob = 233, jobid = 313, nphotons = 100, cosz = -0.4, simulation time = 1.0077041228612265 minutes
numjob = 62, jobid = 84, nphotons = 100, cosz = -0.25, simulation time = 1.0076277732849122 minutes
numjob = 430, jobid = 663, nphotons = 100, cosz = -0.25, simulation time = 1.0079892834027608 minutes
numjob = 146, jobid = 190, nphotons = 100, cosz = -0.55, simulation time = 1.007730782032013 minutes
numjob = 43, jobid = 43, nphotons = 100, cosz = -0.55, simulation time = 1.0079198678334553 minutes
numjob = 180, jobid = 243, nphotons = 100, cosz = -0.4, simulation time = 1.0080268065134683 minutes
